Iteration,Source_Folder,Image_File,GroundTruth_ID,Mask_Flag,Mask_Type,Detected_ID,Similarity_Score,Threshold,Status,Result_Description
207,New_Images,008453.jpg,008453,NONE,Unmasked,UNRECOGNIZED,0.2574,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
208,New_Images,006076.jpg,006076,NONE,Unmasked,UNRECOGNIZED,0.2777,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
209,New_Images,009534.jpg,009534,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
210,New_Images,007246.jpg,007246,NONE,Unmasked,UNRECOGNIZED,0.2751,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
211,Masked Images,000065__N95__masked.jpg,000065,N95,N95 Mask,000065,0.8881,0.35,TP,CORRECT_MATCH
212,New_Images,007677.jpg,007677,NONE,Unmasked,UNRECOGNIZED,0.2511,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
213,New_Images,005894.jpg,005894,NONE,Unmasked,UNRECOGNIZED,0.2668,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
214,New_Images,007738.jpg,007738,NONE,Unmasked,UNRECOGNIZED,0.2488,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
215,New_Images,005086.jpg,005086,NONE,Unmasked,UNRECOGNIZED,0.2495,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
216,New_Images,009173.jpg,009173,NONE,Unmasked,UNRECOGNIZED,0.2944,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
217,New_Images,006581.jpg,006581,NONE,Unmasked,UNRECOGNIZED,0.2708,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
218,New_Images,009363.jpg,009363,NONE,Unmasked,UNRECOGNIZED,0.239,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
219,New_Images,008782.jpg,008782,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
220,New_Images,006839.jpg,006839,NONE,Unmasked,UNRECOGNIZED,0.2756,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
221,New_Images,008585.jpg,008585,NONE,Unmasked,UNRECOGNIZED,0.2503,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
222,New_Images,009540.jpg,009540,NONE,Unmasked,UNRECOGNIZED,0.2201,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
223,New_Images,008201.jpg,008201,NONE,Unmasked,UNRECOGNIZED,0.2524,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
224,New_Images,009557.jpg,009557,NONE,Unmasked,UNRECOGNIZED,0.3166,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
225,New_Images,005820.jpg,005820,NONE,Unmasked,UNRECOGNIZED,0.2641,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
226,New_Images,008426.jpg,008426,NONE,Unmasked,UNRECOGNIZED,0.297,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
227,New_Images,008388.jpg,008388,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
228,New_Images,009053.jpg,009053,NONE,Unmasked,UNRECOGNIZED,0.2281,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
229,New_Images,009177.jpg,009177,NONE,Unmasked,UNRECOGNIZED,0.2823,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
230,New_Images,008596.jpg,008596,NONE,Unmasked,UNRECOGNIZED,0.2258,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
231,New_Images,007151.jpg,007151,NONE,Unmasked,UNRECOGNIZED,0.2763,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
232,New_Images,006734.jpg,006734,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
233,New_Images,007986.jpg,007986,NONE,Unmasked,UNRECOGNIZED,0.2237,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
234,New_Images,009046.jpg,009046,NONE,Unmasked,UNRECOGNIZED,0.3139,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
235,New_Images,006910.jpg,006910,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
236,New_Images,005637.jpg,005637,NONE,Unmasked,UNRECOGNIZED,0.2176,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
237,New_Images,008056.jpg,008056,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
238,New_Images,008710.jpg,008710,NONE,Unmasked,UNRECOGNIZED,0.2582,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
239,Masked Images,000558__K95__masked.jpg,000558,K95,KN95 Mask,000558,0.9612,0.35,TP,CORRECT_MATCH
240,New_Images,007991.jpg,007991,NONE,Unmasked,UNRECOGNIZED,0.2274,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
241,New_Images,009569.jpg,009569,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
242,New_Images,008787.jpg,008787,NONE,Unmasked,UNRECOGNIZED,0.3025,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
243,New_Images,007423.jpg,007423,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
244,New_Images,005466.jpg,005466,NONE,Unmasked,UNRECOGNIZED,0.2277,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
245,New_Images,005754.jpg,005754,NONE,Unmasked,UNRECOGNIZED,0.2298,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
246,Masked Images,000256__CLT__masked.jpg,000256,CLT,Cloth Mask,000256,0.921,0.35,TP,CORRECT_MATCH
247,New_Images,007088.jpg,007088,NONE,Unmasked,UNRECOGNIZED,0.2552,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
248,New_Images,006477.jpg,006477,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
249,New_Images,006601.jpg,006601,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
250,New_Images,007974.jpg,007974,NONE,Unmasked,UNRECOGNIZED,0.2528,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
251,Masked Images,001138__CLT__masked.jpg,001138,CLT,Cloth Mask,001138,0.9401,0.35,TP,CORRECT_MATCH
252,New_Images,008414.jpg,008414,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
253,New_Images,007377.jpg,007377,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
254,Masked Images,000379__CLT__masked.jpg,000379,CLT,Cloth Mask,000379,0.9069,0.35,TP,CORRECT_MATCH
255,Masked Images,000019__N95__masked.jpg,000019,N95,N95 Mask,000019,0.8916,0.35,TP,CORRECT_MATCH
256,New_Images,009061.jpg,009061,NONE,Unmasked,UNRECOGNIZED,0.2401,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
257,New_Images,007969.jpg,007969,NONE,Unmasked,UNRECOGNIZED,0.2498,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
258,New_Images,008454.jpg,008454,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
259,Masked Images,000618__GAS__masked.jpg,000618,GAS,Gas Mask,000618,0.9004,0.35,TP,CORRECT_MATCH
260,New_Images,007223.jpg,007223,NONE,Unmasked,UNRECOGNIZED,0.3305,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
261,Masked Images,000385__GAS__masked.jpg,000385,GAS,Gas Mask,000385,0.8562,0.35,TP,CORRECT_MATCH
262,New_Images,005449.jpg,005449,NONE,Unmasked,UNRECOGNIZED,0.2862,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
263,New_Images,006820.jpg,006820,NONE,Unmasked,UNRECOGNIZED,0.2066,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
264,New_Images,007769.jpg,007769,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
265,New_Images,007796.jpg,007796,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
266,New_Images,008072.jpg,008072,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
267,New_Images,008296.jpg,008296,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
268,New_Images,009466.jpg,009466,NONE,Unmasked,UNRECOGNIZED,0.2819,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
269,New_Images,008315.jpg,008315,NONE,Unmasked,002581,0.3617,0.35,FP,MISIDENTIFIED_AS_002581
270,Masked Images,001011__N95__masked.jpg,001011,N95,N95 Mask,001011,0.7933,0.35,TP,CORRECT_MATCH
271,Masked Images,000887__GAS__masked.jpg,000887,GAS,Gas Mask,000887,0.8968,0.35,TP,CORRECT_MATCH
272,New_Images,006685.jpg,006685,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
273,Masked Images,000789__CLT__masked.jpg,000789,CLT,Cloth Mask,000789,0.9323,0.35,TP,CORRECT_MATCH
274,New_Images,007361.jpg,007361,NONE,Unmasked,UNRECOGNIZED,0.2611,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
275,Masked Images,000303__GAS__masked.jpg,000303,GAS,Gas Mask,000303,0.9103,0.35,TP,CORRECT_MATCH
276,New_Images,007922.jpg,007922,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
277,Masked Images,000707__N95__masked.jpg,000707,N95,N95 Mask,000707,0.6414,0.35,TP,CORRECT_MATCH
278,New_Images,007079.jpg,007079,NONE,Unmasked,UNRECOGNIZED,0.2518,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
279,New_Images,008902.jpg,008902,NONE,Unmasked,UNRECOGNIZED,0.2251,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
280,New_Images,005936.jpg,005936,NONE,Unmasked,UNRECOGNIZED,0.2394,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
281,New_Images,009112.jpg,009112,NONE,Unmasked,UNRECOGNIZED,0.21,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
282,New_Images,006105.jpg,006105,NONE,Unmasked,UNRECOGNIZED,0.2357,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
283,New_Images,006923.jpg,006923,NONE,Unmasked,UNRECOGNIZED,0.2582,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
284,New_Images,006723.jpg,006723,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
285,New_Images,009421.jpg,009421,NONE,Unmasked,UNRECOGNIZED,0.2467,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
286,Masked Images,000962__K95__masked.jpg,000962,K95,KN95 Mask,000962,0.9549,0.35,TP,CORRECT_MATCH
287,New_Images,006300.jpg,006300,NONE,Unmasked,UNRECOGNIZED,0.2489,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
288,New_Images,006551.jpg,006551,NONE,Unmasked,UNRECOGNIZED,0.2462,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
289,New_Images,006571.jpg,006571,NONE,Unmasked,UNRECOGNIZED,0.2635,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
290,New_Images,009090.jpg,009090,NONE,Unmasked,UNRECOGNIZED,0.2368,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
291,New_Images,009157.jpg,009157,NONE,Unmasked,UNRECOGNIZED,0.2454,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
292,Masked Images,000756__SUR__masked.jpg,000756,SUR,Surgical Mask,000756,0.8936,0.35,TP,CORRECT_MATCH
293,New_Images,009044.jpg,009044,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
294,New_Images,007256.jpg,007256,NONE,Unmasked,UNRECOGNIZED,0.2373,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
295,New_Images,005437.jpg,005437,NONE,Unmasked,UNRECOGNIZED,0.2363,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
296,New_Images,007081.jpg,007081,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
297,New_Images,007803.jpg,007803,NONE,Unmasked,UNRECOGNIZED,0.2247,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
298,New_Images,005834.jpg,005834,NONE,Unmasked,UNRECOGNIZED,0.2082,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
299,New_Images,007802.jpg,007802,NONE,Unmasked,UNRECOGNIZED,0.2186,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
300,New_Images,005712.jpg,005712,NONE,Unmasked,UNRECOGNIZED,0.2518,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
301,New_Images,007906.jpg,007906,NONE,Unmasked,UNRECOGNIZED,0.2373,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
302,New_Images,008193.jpg,008193,NONE,Unmasked,UNRECOGNIZED,0.2374,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
303,New_Images,006611.jpg,006611,NONE,Unmasked,UNRECOGNIZED,0.2426,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
304,New_Images,009210.jpg,009210,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
305,New_Images,006430.jpg,006430,NONE,Unmasked,UNRECOGNIZED,0.2737,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
306,New_Images,007086.jpg,007086,NONE,Unmasked,UNRECOGNIZED,0.2253,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
307,Masked Images,000101__N95__masked.jpg,000101,N95,N95 Mask,000101,0.9047,0.35,TP,CORRECT_MATCH
308,New_Images,009276.jpg,009276,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
309,New_Images,005248.jpg,005248,NONE,Unmasked,UNRECOGNIZED,0.2482,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
310,New_Images,007290.jpg,007290,NONE,Unmasked,UNRECOGNIZED,0.2393,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
311,New_Images,006695.jpg,006695,NONE,Unmasked,UNRECOGNIZED,0.2625,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
312,New_Images,006014.jpg,006014,NONE,Unmasked,UNRECOGNIZED,0.2586,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
313,New_Images,005138.jpg,005138,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
314,Masked Images,000525__SUR__masked.jpg,000525,SUR,Surgical Mask,000525,0.8438,0.35,TP,CORRECT_MATCH
315,Masked Images,000543__CLT__masked.jpg,000543,CLT,Cloth Mask,000543,0.847,0.35,TP,CORRECT_MATCH
316,New_Images,006409.jpg,006409,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
317,New_Images,008723.jpg,008723,NONE,Unmasked,UNRECOGNIZED,0.236,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
318,Masked Images,000562__N95__masked.jpg,000562,N95,N95 Mask,000562,0.9234,0.35,TP,CORRECT_MATCH
319,New_Images,007288.jpg,007288,NONE,Unmasked,UNRECOGNIZED,0.265,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
320,New_Images,005209.jpg,005209,NONE,Unmasked,UNRECOGNIZED,0.3007,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
321,New_Images,008638.jpg,008638,NONE,Unmasked,UNRECOGNIZED,0.2273,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
322,New_Images,006375.jpg,006375,NONE,Unmasked,UNRECOGNIZED,0.2471,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
323,New_Images,007779.jpg,007779,NONE,Unmasked,UNRECOGNIZED,0.2573,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
324,Masked Images,000408__K95__masked.jpg,000408,K95,KN95 Mask,000408,0.9518,0.35,TP,CORRECT_MATCH
325,New_Images,009226.jpg,009226,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
326,New_Images,007410.jpg,007410,NONE,Unmasked,UNRECOGNIZED,0.251,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
327,New_Images,008113.jpg,008113,NONE,Unmasked,UNRECOGNIZED,0.2287,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
328,New_Images,005881.jpg,005881,NONE,Unmasked,UNRECOGNIZED,0.2638,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
329,New_Images,007518.jpg,007518,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
330,New_Images,007334.jpg,007334,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
331,New_Images,006417.jpg,006417,NONE,Unmasked,UNRECOGNIZED,0.3081,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
332,New_Images,007203.jpg,007203,NONE,Unmasked,UNRECOGNIZED,0.2108,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
333,New_Images,005722.jpg,005722,NONE,Unmasked,UNRECOGNIZED,0.2419,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
334,Masked Images,001081__CLT__masked.jpg,001081,CLT,Cloth Mask,001081,0.9298,0.35,TP,CORRECT_MATCH
335,New_Images,008797.jpg,008797,NONE,Unmasked,UNRECOGNIZED,0.2472,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
336,New_Images,005521.jpg,005521,NONE,Unmasked,UNRECOGNIZED,0.2698,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
337,New_Images,005639.jpg,005639,NONE,Unmasked,UNRECOGNIZED,0.2893,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
338,New_Images,006958.jpg,006958,NONE,Unmasked,UNRECOGNIZED,0.3107,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
339,Masked Images,000401__SUR__masked.jpg,000401,SUR,Surgical Mask,000401,0.8632,0.35,TP,CORRECT_MATCH
340,New_Images,007227.jpg,007227,NONE,Unmasked,UNRECOGNIZED,0.2373,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
341,New_Images,006421.jpg,006421,NONE,Unmasked,UNRECOGNIZED,0.2217,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
342,New_Images,005541.jpg,005541,NONE,Unmasked,UNRECOGNIZED,0.2612,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
343,Masked Images,000290__K95__masked.jpg,000290,K95,KN95 Mask,000290,0.9266,0.35,TP,CORRECT_MATCH
344,New_Images,007442.jpg,007442,NONE,Unmasked,UNRECOGNIZED,0.2301,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
345,New_Images,008560.jpg,008560,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
346,New_Images,005525.jpg,005525,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
347,New_Images,007233.jpg,007233,NONE,Unmasked,UNRECOGNIZED,0.2446,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
348,Masked Images,000095__SUR__masked.jpg,000095,SUR,Surgical Mask,000095,0.89,0.35,TP,CORRECT_MATCH
349,New_Images,007985.jpg,007985,NONE,Unmasked,UNRECOGNIZED,0.2406,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
350,New_Images,008913.jpg,008913,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
351,New_Images,008576.jpg,008576,NONE,Unmasked,UNRECOGNIZED,0.2763,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
352,New_Images,005866.jpg,005866,NONE,Unmasked,UNRECOGNIZED,0.2351,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
353,New_Images,008198.jpg,008198,NONE,Unmasked,UNRECOGNIZED,0.2692,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
354,Masked Images,000808__N95__masked.jpg,000808,N95,N95 Mask,000808,0.8799,0.35,TP,CORRECT_MATCH
355,New_Images,006748.jpg,006748,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
356,New_Images,005414.jpg,005414,NONE,Unmasked,UNRECOGNIZED,0.2453,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
357,New_Images,005112.jpg,005112,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
358,Masked Images,000622__CLT__masked.jpg,000622,CLT,Cloth Mask,000622,0.9012,0.35,TP,CORRECT_MATCH
359,New_Images,007655.jpg,007655,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
360,New_Images,005577.jpg,005577,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
361,New_Images,008768.jpg,008768,NONE,Unmasked,UNRECOGNIZED,0.23,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
362,Masked Images,000877__SUR__masked.jpg,000877,SUR,Surgical Mask,000877,0.9273,0.35,TP,CORRECT_MATCH
363,Masked Images,000039__SUR__masked.jpg,000039,SUR,Surgical Mask,000039,0.9063,0.35,TP,CORRECT_MATCH
364,New_Images,006400.jpg,006400,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
365,Masked Images,000974__GAS__masked.jpg,000974,GAS,Gas Mask,000974,0.8599,0.35,TP,CORRECT_MATCH
366,New_Images,006013.jpg,006013,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
367,New_Images,007486.jpg,007486,NONE,Unmasked,UNRECOGNIZED,0.2523,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
368,Masked Images,000993__CLT__masked.jpg,000993,CLT,Cloth Mask,000993,0.9251,0.35,TP,CORRECT_MATCH
369,New_Images,005784.jpg,005784,NONE,Unmasked,UNRECOGNIZED,0.2711,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
370,New_Images,008889.jpg,008889,NONE,Unmasked,UNRECOGNIZED,0.3001,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
371,New_Images,007520.jpg,007520,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
372,New_Images,005880.jpg,005880,NONE,Unmasked,UNRECOGNIZED,0.2188,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
373,New_Images,007080.jpg,007080,NONE,Unmasked,UNRECOGNIZED,0.2432,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
374,New_Images,006463.jpg,006463,NONE,Unmasked,UNRECOGNIZED,0.255,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
375,New_Images,007927.jpg,007927,NONE,Unmasked,UNRECOGNIZED,0.2406,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
376,New_Images,005318.jpg,005318,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
377,New_Images,007899.jpg,007899,NONE,Unmasked,UNRECOGNIZED,0.2168,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
378,Masked Images,000774__CLT__masked.jpg,000774,CLT,Cloth Mask,000774,0.9369,0.35,TP,CORRECT_MATCH
379,New_Images,007887.jpg,007887,NONE,Unmasked,UNRECOGNIZED,0.256,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
380,New_Images,005533.jpg,005533,NONE,Unmasked,UNRECOGNIZED,0.2314,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
381,New_Images,009568.jpg,009568,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
382,New_Images,009037.jpg,009037,NONE,Unmasked,UNRECOGNIZED,0.2621,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
383,Masked Images,000329__SUR__masked.jpg,000329,SUR,Surgical Mask,000329,0.9255,0.35,TP,CORRECT_MATCH
384,New_Images,006990.jpg,006990,NONE,Unmasked,UNRECOGNIZED,0.315,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
385,New_Images,006507.jpg,006507,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
386,New_Images,006763.jpg,006763,NONE,Unmasked,UNRECOGNIZED,0.2318,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
387,New_Images,009351.jpg,009351,NONE,Unmasked,UNRECOGNIZED,0.2301,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
388,New_Images,005539.jpg,005539,NONE,Unmasked,UNRECOGNIZED,0.2179,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
389,New_Images,006994.jpg,006994,NONE,Unmasked,UNRECOGNIZED,0.2614,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
390,Masked Images,001078__SUR__masked.jpg,001078,SUR,Surgical Mask,001078,0.9127,0.35,TP,CORRECT_MATCH
391,New_Images,006892.jpg,006892,NONE,Unmasked,UNRECOGNIZED,0.2779,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
392,Masked Images,001149__GAS__masked.jpg,001149,GAS,Gas Mask,001149,0.9121,0.35,TP,CORRECT_MATCH
393,New_Images,007417.jpg,007417,NONE,Unmasked,UNRECOGNIZED,0.2729,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
394,New_Images,009122.jpg,009122,NONE,Unmasked,UNRECOGNIZED,0.2496,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
395,Masked Images,001145__SUR__masked.jpg,001145,SUR,Surgical Mask,001145,0.9497,0.35,TP,CORRECT_MATCH
396,New_Images,009470.jpg,009470,NONE,Unmasked,UNRECOGNIZED,0.2691,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
397,New_Images,008505.jpg,008505,NONE,Unmasked,UNRECOGNIZED,0.2394,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
398,New_Images,005870.jpg,005870,NONE,Unmasked,UNRECOGNIZED,0.2438,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
399,Masked Images,000090__SUR__masked.jpg,000090,SUR,Surgical Mask,000090,0.9237,0.35,TP,CORRECT_MATCH
400,New_Images,005117.jpg,005117,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
401,New_Images,008950.jpg,008950,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
402,New_Images,006592.jpg,006592,NONE,Unmasked,UNRECOGNIZED,0.2521,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
403,New_Images,006951.jpg,006951,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
404,Masked Images,000742__N95__masked.jpg,000742,N95,N95 Mask,000742,0.8866,0.35,TP,CORRECT_MATCH
405,New_Images,006692.jpg,006692,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
406,Masked Images,000616__K95__masked.jpg,000616,K95,KN95 Mask,000616,0.9086,0.35,TP,CORRECT_MATCH
407,New_Images,007882.jpg,007882,NONE,Unmasked,UNRECOGNIZED,0.2703,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
408,New_Images,006018.jpg,006018,NONE,Unmasked,UNRECOGNIZED,0.2993,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
409,New_Images,008697.jpg,008697,NONE,Unmasked,UNRECOGNIZED,0.2034,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
410,Masked Images,000070__SUR__masked.jpg,000070,SUR,Surgical Mask,000070,0.9188,0.35,TP,CORRECT_MATCH
